"pkd_section","pkd_2025","pkd_name","year","revenue","net_profit","investments","firms","profitable_firms","profit_margin","profitable_share","bank_debt","total_liab","leverage_bank_to_rev","leverage_tot_to_rev","invest_intensity","cagr_revenue","cagr_net_profit","cagr_investments","cagr_firms","profit_margin_std_3y","size_index","growth_index","profit_index","risk_index","outlook_index","current_index","future_index","main_index","class","revenue_parameter","firms_parameter","growth_parameter","cagr_revenue_parameter","cagr_net_profit_parameter","profit_margin_parameter","profitable_share_parameter","leverage_bank_to_rev_parameter","leverage_tot_to_rev_parameter","profit_margin_std_3y_parameter","invest_intensity_parameter","cagr_investments_parameter","size_index_parameter","growth_index_parameter","profit_index_parameter","risk_index_parameter","growth_index_parameter2","profit_index_parameter2","risk_index_parameter2","future_growth_index_parameter","outlook_index_parameter","future_risk_index_parameter","current_index_parameter","future_index_parameter"
68,68,"DZIAŁALNOŚĆ ZWIĄZANA Z OBSŁUGĄ RYNKU NIERUCHOMOŚCI",2018,93439.53,5535.52,7375.8,5069,4425,0.0592417363400693,0.872953245216019,47415.37,94924.41,0.507444440270622,1.01589134705622,"0.07893661280188374",0.0219792515824588,0.00176273099897495,-0.0473068830545762,-0.01250371559745,0.0212137963693463,13.8762021116715,7.47928908584038,80.3214159614285,85.96680485707,8.97141642362084,50.5154581412725,31.6223947523214,42.9582327856921,"Stabilne, ale bez dynamiki",,,,,,,,,,,,,,,,,,,,,,,,
30,30,"PRODUKCJA POZOSTAŁEGO SPRZĘTU TRANSPORTOWEGO",2018,52432.59,2236.38,2056.73,437,316,0.0426524800701243,0.723112128146453,8927.76,28445.4,0.170271199648921,0.542513730487088,"0.039226175933708404",0.0316624235808596,0.229190699265144,-0.0390051638921931,0.00774624204731289,0.00326785351784111,2.26792572494315,7.85531476010125,68.8926544767928,95.9001869997572,9.1307889373259,48.4106335541393,34.7789661028879,42.9579665736387,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
26,26,"PRODUKCJA KOMPUTERÓW, WYROBÓW ELEKTRONICZNYCH I OPTYCZNYCH",2018,89014.62,2052.44,2120.77,877,625,0.0230573359746972,0.712656784492588,5137.15,25463.75,0.0577113063000213,0.28606255916163,"0.023824962685904855",0.026573146040838,-0.116951508114498,0.0312688533857857,0.0132672506576692,0.00591997342776878,4.15995656574621,7.44916875572639,63.719870870906,96.8724412567824,10.4798765856401,47.6859835968421,35.4884336380087,42.8069636133087,"Trudna teraźniejszość, dobra przyszłość",,,,,,,,,,,,,,,,,,,,,,,,
13,13,"PRODUKCJA WYROBÓW TEKSTYLNYCH",2018,33185.88,1117.7,1532.9,947,697,0.0336799867895623,0.736008447729673,5239.58,11316.96,0.157885823729851,0.341017324235488,"0.04619133197612961",0.0779646114765327,-0.0589288876813828,0.162143539363145,-0.0110163866929865,0.0144117758731451,2.97222222147729,8.38759790600055,67.4082571718655,93.286676248241,12.9923474698738,47.5294110882343,35.699221234222,42.7973351466294,"Trudna teraźniejszość, dobra przyszłość",,,,,,,,,,,,,,,,,,,,,,,,
92,92,"DZIAŁALNOŚĆ ZWIĄZANA Z GRAMI LOSOWYMI I ZAKŁADAMI WZAJEMNYMI",2018,29252.74,727.28,262.56,38,20,0.0248619445563048,0.526315789473684,240,2061.5,0.00820435965998399,0.0704720309960708,"0.008975569468022483",0.157726456822866,0.0985651965584609,0.310196067492669,0.0589558960637233,0.00799842663164243,0.793526266581316,9.90613668254897,54.8310629078775,97.4662640275093,15.8345905169896,45.5828843591757,38.5455564198133,42.7679531834307,"Trudna teraźniejszość, dobra przyszłość",,,,,,,,,,,,,,,,,,,,,,,,
71,71,"DZIAŁALNOŚĆ W ZAKRESIE ARCHITEKTURY I INŻYNIERII; BADANIA I ANALIZY TECHNICZNE",2018,30122.89,1570.19,940.13,2203,1738,0.0521261406193098,0.788924194280527,3125.78,9773.82,0.103767599987916,0.324464883681479,"0.031209820837243704",0.0057239482730429,0.0734257939745002,-0.16769098834361,0.0114543314795623,0.0174461026535906,5.77740381379817,7.26528816836302,74.4314003297793,92.7097663707444,6.66033879081151,49.3925827985185,32.6566518780568,42.6982104303338,"Stabilne, ale bez dynamiki",,,,,,,,,,,,,,,,,,,,,,,,
38,38,"DZIAŁALNOŚĆ ZWIĄZANA ZE ZBIERANIEM, PRZETWARZANIEM I UNIESZKODLIWIANIEM ODPADÓW; ODZYSK SUROWCÓW",2018,55365.83,2190.84,3234.15,1941,1458,0.039570254794338,0.751159196290572,11168.13,23018.05,0.201715209543504,0.415744693071521,"0.058414187956723485",0.0533990538463787,-0.0253387896222811,-0.211967557273304,0.00206932819822958,0.00825139431344867,5.78640341845394,7.99544901960636,69.5635818693396,94.672359373822,5.8103379716396,48.9487462180739,33.1244777066844,42.6190388135181,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
63,63,"DZIAŁALNOŚĆ USŁUGOWA W ZAKRESIE INFORMACJI",2018,28810.83,2640,646.07,630,447,0.091632209138022,0.70952380952381,16180.3,21808.44,0.561604785422704,0.756952854187123,"0.022424553544621938",0.280170994123272,0.401141302736303,-0.0284614715814282,0.0285387585459931,0.0263705500497176,2.13990583962954,12.2932333803599,79.8363500400253,85.1375488518018,9.33320180078597,49.0016416785628,32.9625153899629,42.5859911631228,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
79,79,"DZIAŁALNOŚĆ ORGANIZATORÓW TURYSTYKI, POŚREDNIKÓW I AGENTÓW TURYSTYCZNYCH ORAZ POZOSTAŁA DZIAŁALNOŚĆ USŁUGOWA W ZAKRESIE REZERWACJI I DZIAŁALNOŚCI Z NIĄ ZWIĄZANE",2018,33120.18,281.26,74.21,243,190,0.00849210360571712,0.781893004115226,603.94,6293.01,0.0182348042794453,0.190005307942167,"0.002240627919292709",0.15252480575238,-0.139854885354754,-0.142437938955135,-0.0914397035839302,0.00895982990125887,1.35684507202895,9.59717534877463,63.7252862576216,96.5611760808546,7.14513499760153,47.5703372402612,34.7055594279294,42.4244261153285,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
1,1,"UPRAWY ROLNE, CHÓW I HODOWLA ZWIERZĄT, ŁOWIECTWO, WŁĄCZAJĄC DZIAŁALNOŚĆ USŁUGOWĄ",2018,46357.23,2256.78,2709.1,2439,1945,0.0486823738174175,0.797457974579746,12483.17,21941.55,0.269282051580735,0.473314518576714,"0.0584396436111476",-0.0315128961334532,-0.147472340656386,-0.101452714475435,-0.0451952817259524,0.0156745163986479,6.71043008161112,6.42075433028974,74.0408678888294,91.6158724134414,7.9319501285799,48.9422532951344,32.5837680745513,42.3988592069012,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
